DRG,ID,Name,Street,City,State,Zip,Region,TotalDischarges,AveragedCoveredCharges,AverageTotalPayments,type,lat,lon
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,20,28584.1,5387.7,Inpatient,34.721125,-86.581278
536 - FRACTURES OF HIP & PELVIS W/O MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,26,20876.76923,4311.192308,Inpatient,34.721125,-86.581278
552 - MEDICAL BACK PROBLEMS W/O MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,76,26167.23684,5055.789474,Inpatient,34.721125,-86.581278
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,20,19678.8,5371.1,Inpatient,34.721125,-86.581278
602 - CELLULITIS W MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,38,35634.31579,8955.763158,Inpatient,34.721125,-86.581278
603 - CELLULITIS W/O MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,138,22472.34783,5224.065217,Inpatient,34.721125,-86.581278
638 - DIABETES W CC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,53,22960.15094,5296.150943,Inpatient,34.721125,-86.581278
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,109,27937.50459,6961.009174,Inpatient,34.721125,-86.581278
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,136,17256.85294,4707.316176,Inpatient,34.721125,-86.581278
682 - RENAL FAILURE W MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,128,36530.20313,10689.64844,Inpatient,34.721125,-86.581278
683 - RENAL FAILURE W CC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,126,23456.81746,6162.547619,Inpatient,34.721125,-86.581278
684 - RENAL FAILURE W/O CC/MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,12,17680.08333,4209.916667,Inpatient,34.721125,-86.581278
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,148,26465.93243,7239.22973,Inpatient,34.721125,-86.581278
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,150,19439.94,4739.96,Inpatient,34.721125,-86.581278
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,76,40317.69737,9905.078947,Inpatient,34.721125,-86.581278
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,29,19718.2069,5897.068966,Inpatient,34.721125,-86.581278
811 - RED BLOOD CELL DISORDERS W MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,33,32320.75758,7609.212121,Inpatient,34.721125,-86.581278
812 - RED BLOOD CELL DISORDERS W/O MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,83,22131.6506,4778.457831,Inpatient,34.721125,-86.581278
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,70,135358.5143,34531.44286,Inpatient,34.721125,-86.581278
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,33,130488.4242,35777.15152,Inpatient,34.721125,-86.581278
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,473,49706.59831,11603.66385,Inpatient,34.721125,-86.581278
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,97,29732.90722,7370.237113,Inpatient,34.721125,-86.581278
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,15,22833.53333,3900.466667,Inpatient,34.721125,-86.581278
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,84,32571.92857,9193.297619,Inpatient,34.721125,-86.581278
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,37,17990.48649,3894.945946,Inpatient,34.721125,-86.581278
948 - SIGNS & SYMPTOMS W/O MCC,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,40,25634.225,4631.55,Inpatient,34.721125,-86.581278
0015 - Level III Debridement & Destruction,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,11,1617.181818,97.16,Outpatient,34.721125,-86.581278
0020 - Level II Excision/ Biopsy,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,28,4577.23,538.7314286,Outpatient,34.721125,-86.581278
0074 - Level IV Endoscopy Upper Airway,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,25,6579.9952,1395.2948,Outpatient,34.721125,-86.581278
0078 - Level III Pulmonary Treatment,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,103,830.0825243,90.13621359,Outpatient,34.721125,-86.581278
0096 - Level II Noninvasive Physiologic Studies,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,474,567.6845781,95.30485232,Outpatient,34.721125,-86.581278
0203 - Level IV Nerve Injections,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,345,3794.949188,823.6662609,Outpatient,34.721125,-86.581278
0204 - Level I Nerve Injections,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,238,1500.360924,165.152605,Outpatient,34.721125,-86.581278
0206 - Level II Nerve Injections,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,74,2119.161757,230.6474324,Outpatient,34.721125,-86.581278
0207 - Level III Nerve Injections,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,1391,3043.359698,442.4022358,Outpatient,34.721125,-86.581278
"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,487,3820.608706,707.1334908,Outpatient,34.721125,-86.581278
0265 - Level I Diagnostic and Screening Ultrasound,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,881,380.1437003,57.09182747,Outpatient,34.721125,-86.581278
0267 - Level III Diagnostic and Screening Ultrasound,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,4640,1077.239345,141.575903,Outpatient,34.721125,-86.581278
0269 - Level II Echocardiogram Without Contrast,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,6442,1524.71961,369.7240484,Outpatient,34.721125,-86.581278
0270 - Level III Echocardiogram Without Contrast,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,192,1913.206406,521.8498958,Outpatient,34.721125,-86.581278
0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,2444,3368.176416,297.7559861,Outpatient,34.721125,-86.581278
0368 - Level II Pulmonary Tests,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,818,376.3724083,55.79349633,Outpatient,34.721125,-86.581278
0369 - Level III Pulmonary Tests,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,12,905.4166667,195.57,Outpatient,34.721125,-86.581278
0377 - Level II Cardiac Imaging,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,3232,2892.374997,684.7649381,Outpatient,34.721125,-86.581278
0604 - Level 1 Hospital Clinic Visits,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,1912,121.2337814,49.13430439,Outpatient,34.721125,-86.581278
0605 - Level 2 Hospital Clinic Visits,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,9652,155.80316,70.45872772,Outpatient,34.721125,-86.581278
0606 - Level 3 Hospital Clinic Visits,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,739,208.8114344,93.92002706,Outpatient,34.721125,-86.581278
0607 - Level 4 Hospital Clinic Visits,10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,AL - Huntsville,1325,266.8397132,121.03,Outpatient,34.721125,-86.581278
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,34,75233.38235,5541.058824,Inpatient,34.0094,-85.967714
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,11,32279.0,4194.090909,Inpatient,34.0094,-85.967714
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,18,100144.9444,9908.5,Inpatient,34.0094,-85.967714
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,54,64503.62963,5980.12963,Inpatient,34.0094,-85.967714
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,29,59397.41379,4297.517241,Inpatient,34.0094,-85.967714
069 - TRANSIENT ISCHEMIA,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,31,47517.3871,3834.0,Inpatient,34.0094,-85.967714
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,14,57705.42857,4849.714286,Inpatient,34.0094,-85.967714
101 - SEIZURES W/O MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,11,45608.63636,4299.727273,Inpatient,34.0094,-85.967714
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,55,137230.7818,12219.23636,Inpatient,34.0094,-85.967714
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,27,90383.44444,7709.259259,Inpatient,34.0094,-85.967714
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,29,76301.51724,6864.586207,Inpatient,34.0094,-85.967714
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,110,50785.42727,6277.290909,Inpatient,34.0094,-85.967714
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,63,46608.03175,5060.31746,Inpatient,34.0094,-85.967714
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,65,41440.86154,3775.092308,Inpatient,34.0094,-85.967714
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,82,85304.5122,7856.97561,Inpatient,34.0094,-85.967714
194 - SIMPLE PNEUMONIA & PLEURISY W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,76,56053.69737,5245.184211,Inpatient,34.0094,-85.967714
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,45,37044.35556,3786.844444,Inpatient,34.0094,-85.967714
202 - BRONCHITIS & ASTHMA W CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,17,49227.52941,4407.0,Inpatient,34.0094,-85.967714
207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,20,236092.75,27311.4,Inpatient,34.0094,-85.967714
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,33,142236.9697,12691.93939,Inpatient,34.0094,-85.967714
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,30,121300.9,13977.2,Inpatient,34.0094,-85.967714
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,20,99782.65,10540.0,Inpatient,34.0094,-85.967714
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,22,137566.1818,10289.27273,Inpatient,34.0094,-85.967714
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,12,145513.6667,9561.083333,Inpatient,34.0094,-85.967714
253 - OTHER VASCULAR PROCEDURES W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,11,89512.36364,12562.0,Inpatient,34.0094,-85.967714
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,15,75103.46667,10887.73333,Inpatient,34.0094,-85.967714
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,12,92559.41667,8225.833333,Inpatient,34.0094,-85.967714
"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,27,49000.2963,4162.0,Inpatient,34.0094,-85.967714
"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,14,94135.21429,10469.0,Inpatient,34.0094,-85.967714
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,63,66779.71429,6314.285714,Inpatient,34.0094,-85.967714
291 - HEART FAILURE & SHOCK W MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,102,85369.89216,7870.421569,Inpatient,34.0094,-85.967714
292 - HEART FAILURE & SHOCK W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,83,50466.55422,5466.795181,Inpatient,34.0094,-85.967714
293 - HEART FAILURE & SHOCK W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,32,34753.09375,3558.34375,Inpatient,34.0094,-85.967714
300 - PERIPHERAL VASCULAR DISORDERS W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,22,50684.0,5114.0,Inpatient,34.0094,-85.967714
301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,17,33882.58824,3347.058824,Inpatient,34.0094,-85.967714
305 - HYPERTENSION W/O MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,15,31010.93333,3214.4,Inpatient,34.0094,-85.967714
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,13,80824.92308,7266.615385,Inpatient,34.0094,-85.967714
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,37,48783.48649,4470.351351,Inpatient,34.0094,-85.967714
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,36,28185.91667,2990.277778,Inpatient,34.0094,-85.967714
312 - SYNCOPE & COLLAPSE,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,59,45055.20339,3801.152542,Inpatient,34.0094,-85.967714
313 - CHEST PAIN,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,31,39035.25806,3091.258065,Inpatient,34.0094,-85.967714
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,18,108547.9444,10104.16667,Inpatient,34.0094,-85.967714
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,15,280695.8,29758.4,Inpatient,34.0094,-85.967714
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,29,135194.5862,13514.72414,Inpatient,34.0094,-85.967714
377 - G.I. HEMORRHAGE W MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,12,82870.25,9394.833333,Inpatient,34.0094,-85.967714
378 - G.I. HEMORRHAGE W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,47,61488.29787,5758.021277,Inpatient,34.0094,-85.967714
379 - G.I. HEMORRHAGE W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,19,49074.26316,3666.105263,Inpatient,34.0094,-85.967714
"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,12,100906.5833,6064.833333,Inpatient,34.0094,-85.967714
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,88,49978.57955,3926.238636,Inpatient,34.0094,-85.967714
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,18,68785.83333,5293.333333,Inpatient,34.0094,-85.967714
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,25,92185.32,9407.24,Inpatient,34.0094,-85.967714
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,26,69747.34615,6126.615385,Inpatient,34.0094,-85.967714
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,99,114737.6768,20057.09091,Inpatient,34.0094,-85.967714
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,16,176043.6875,18370.5,Inpatient,34.0094,-85.967714
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,201,92280.1791,10889.09453,Inpatient,34.0094,-85.967714
473 - CERVICAL SPINAL FUSION W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,63,77617.09524,11430.68254,Inpatient,34.0094,-85.967714
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,13,150979.6154,15597.92308,Inpatient,34.0094,-85.967714
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,45,87530.17778,9828.155556,Inpatient,34.0094,-85.967714
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,24,71634.41667,8137.833333,Inpatient,34.0094,-85.967714
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,36,56212.61111,5082.805556,Inpatient,34.0094,-85.967714
536 - FRACTURES OF HIP & PELVIS W/O MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,14,25168.71429,3740.714286,Inpatient,34.0094,-85.967714
552 - MEDICAL BACK PROBLEMS W/O MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,15,38813.53333,4348.266667,Inpatient,34.0094,-85.967714
602 - CELLULITIS W MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,11,66209.36364,7543.0,Inpatient,34.0094,-85.967714
603 - CELLULITIS W/O MCC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,47,42199.97872,4435.510638,Inpatient,34.0094,-85.967714
638 - DIABETES W CC,10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,18,47267.05556,4254.944444,Inpatient,34.0094,-85.967714
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,AL - Birmingham,19,72863.15789,6638.473684,Inpatient,34.0094,-85.967714
